time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-3.7018389614,3.01299486603,16.1758631581,0.443697578304,0.370433061601,0.0,-4.90493883995,4.39485931995,3.80066411072,0.129546057344,0.047422771261,0.0,404.99455604374333,403.3715842964884,405.96999778965187,404.06550814978846
2.3400000000000016,-4.00337779101,3.28414739362,16.4024141858,0.451583497443,0.374693417067,0.0,-5.14651089539,4.64350493433,3.74976530086,0.124469570192,0.0593083282122,0.0,463.74248539018043,464.67695186653543,463.33843626430877,462.95327435670976
2.4000000000000017,-4.31865544293,3.5692814293,16.6237590711,0.459686495511,0.391957286991,0.0,-5.36386052415,4.86072142763,3.62699891571,0.132079005093,0.0175361055515,0.0,441.85806566737665,438.40125678463374,440.7749653282625,441.41838788301413
2.4600000000000017,-4.64768215028,3.86799939569,16.838612522,0.475368752332,0.393793784017,0.0,-5.60366463406,5.09703353642,3.53338970638,0.161412367696,0.0261115072262,0.0,453.70929677656153,454.3974231492857,454.7787507680011,457.1410756700575
2.520000000000002,-4.99025171482,4.18004974134,17.0457641607,0.48649018936,0.397036061279,0.0,-5.81557193079,5.30484713677,3.37084888054,0.147026267805,0.0106808084284,0.0,432.77937314555436,431.47825905938106,432.27639351242976,431.08611171532954
2.580000000000002,-5.34821476577,4.50754174086,17.2485455394,0.495302371664,0.399154927376,0.0,-6.11622381416,5.61118752917,3.38654149594,0.146386612887,0.0228524773632,0.0,499.9987616715887,500.8848193282083,499.40254977709867,499.3734704150191
2.640000000000002,-5.72178951279,4.8506683208,17.4469357467,0.506222318464,0.400629842592,0.0,-6.33639104176,5.82646664001,3.22563666216,0.161243383107,0.0179251792525,0.0,440.1007157949734,439.6925718406047,438.59895080307945,439.85335323037
2.700000000000002,-6.11078990365,5.20925465558,17.639995694,0.522041119592,0.403839097878,0.0,-6.630045266,6.12646120813,3.20727872506,0.187222125511,0.000678697693774,0.0,496.07910411512,494.8106252255747,494.4913450419819,496.42630965128666
2.760000000000002,-6.51712480077,5.58557650428,17.831023298,0.533363609687,0.404333390714,0.0,-6.91409603147,6.41734675568,3.15845654005,0.189505477091,-0.00799575269816,0.0,490.7672981654237,490.12287606304255,489.51241927579355,489.71311152500635
2.820000000000002,-6.93813757837,5.9765506636,18.0141190593,0.544721995865,0.410349349855,0.0,-7.12005559284,6.61508617613,2.94393886361,0.188404058108,0.0187493127836,0.0,429.47226787465,431.73558534637755,431.0711898570425,431.0140826603905
2.880000000000002,-7.37100580862,6.37870349072,18.1830491247,0.561129275657,0.411747162512,0.0,-7.30916461766,6.79037885393,2.68649360866,0.162427732712,0.0233958313186,0.0,414.8056287978991,415.2136395447975,416.0193576891293,413.7715860531986
2.940000000000002,-7.81658204476,6.79300368979,18.3389224284,0.571220463969,0.418682688027,0.0,-7.54367506507,7.01922534352,2.5080787252,0.154676444493,0.0479881879174,0.0,448.8688396083947,450.86124256162714,449.99170499699983,449.3875369236924
3.000000000000002,-8.27856158493,7.22371828203,18.4881464309,0.580668628863,0.421554108581,0.0,-7.85529125198,7.33704280754,2.46386921064,0.15811781119,0.0474922985665,0.0,504.6571571087691,504.6224377040541,504.13682636159695,504.4053055286203
3.0600000000000023,-8.75699007182,7.67066183561,18.6302153177,0.595463911916,0.42642629901,0.0,-8.09244272906,7.56085248441,2.27037263893,0.182183826344,0.0619175885763,0.0,452.18468681748686,453.34743108311983,451.57239470066105,453.5361143303506
3.1200000000000023,-9.25083387367,8.13240996223,18.7624918699,0.608226616068,0.433581371885,0.0,-8.36901262226,7.83001531754,2.13680658194,0.195856833335,0.0810701410144,0.0,480.35928419465125,481.813141896354,479.6141359215388,480.6828472555814
3.1800000000000024,-9.75983661451,8.60839141383,18.8838076964,0.623190848204,0.440226997928,0.0,-8.59793873488,8.03569155892,1.90572016972,0.174983727146,0.0651995971337,0.0,446.90589397584114,445.6144081867082,447.343508751121,445.67449383543504
3.2400000000000024,-10.2817684192,9.09558151362,18.9895454882,0.63493783103,0.448065887023,0.0,-8.80022027437,8.20359852368,1.61818582912,0.161486338834,0.0422582752834,0.0,425.3393237656379,423.3716394924255,426.45967158115775,425.3339951805386
3.3000000000000025,-10.8149612055,9.59158267483,19.0763054118,0.644629872309,0.450613037843,0.0,-8.97350146789,8.32971096462,1.27402460904,0.161621636767,0.0427429979142,0.0,400.08745614689917,400.13280300867416,399.947643669032,399.9879719253109
3.3600000000000025,-11.3616152379,10.0987904597,19.1472843686,0.657494298907,0.455099269126,0.0,-9.24816910508,8.57637370661,1.09022143988,0.140888651758,0.0263099958761,0.0,472.45649308311164,471.1878732372351,473.41644662284534,471.83894913762293
3.4200000000000026,-11.9220524439,10.6172960674,19.2025980045,0.673121711128,0.456787119833,0.0,-9.43347498114,8.70711830368,0.753319760067,0.110322290262,0.0289243720789,0.0,407.35089384222863,407.58497492527556,409.7594342571321,407.0491790942828
3.4800000000000026,-12.4962650729,11.1468873169,19.2417327576,0.683942946777,0.460283672626,0.0,-9.70684825631,8.9448936405,0.549783286048,0.131608622616,0.0131376062875,0.0,470.5712666233897,469.34716962242163,468.91647782220343,470.5793929532321
3.5400000000000027,-13.0850006829,11.6881840911,19.2654832438,0.69879250816,0.461064286478,0.0,-9.91790033319,9.09804424039,0.241374145791,0.101497507428,0.0112144449786,0.0,426.486672750945,426.32218750779697,427.74764674648543,425.1885786146075
3.6000000000000028,-13.6879224835,12.2404926623,19.2729012663,0.704882754167,0.462937804645,0.0,-10.1795995958,9.31112547195,0.00519354413248,0.0990766181117,-0.0020486151333,0.0,461.15714734753027,460.1077509155015,461.6289517012009,461.44614166196027
